Transaction Ref,Gross Amount,Currency Code,Captured At,Idempotency Key
TXN-3MVDXHQ-000993,27133.41,INR,2026-08-19T17:44:39.377Z,gw-3MVDXHQ-TXN-3MVDXHQ-000993
TXN-3MVDXHQ-000994,18659.14,INR,2026-08-19T17:44:39.447Z,gw-3MVDXHQ-TXN-3MVDXHQ-000994
TXN-3MVDXHQ-000995,38579.03,INR,2026-08-19T17:44:39.580Z,gw-3MVDXHQ-TXN-3MVDXHQ-000995
TXN-3MVDXHQ-000996,24885.61,INR,2026-08-19T17:44:39.655Z,gw-3MVDXHQ-TXN-3MVDXHQ-000996
TXN-3MVDXHQ-000997,42784.26,INR,2026-08-19T17:44:39.740Z,gw-3MVDXHQ-TXN-3MVDXHQ-000997
TXN-3MVDXHQ-000998,43721.10,INR,2026-08-19T17:44:39.824Z,gw-3MVDXHQ-TXN-3MVDXHQ-000998
TXN-3MVDXHQ-000999,12273.68,INR,2026-08-19T17:44:39.902Z,gw-3MVDXHQ-TXN-3MVDXHQ-000999
TXN-3MVDXHQ-001000,38048.31,INR,2026-08-19T17:44:40.090Z,gw-3MVDXHQ-TXN-3MVDXHQ-001000
TXN-3MVDXHQ-001001,1429.17,INR,2026-08-19T17:44:40.116Z,gw-3MVDXHQ-TXN-3MVDXHQ-001001
TXN-3MVDXHQ-001002,26468.10,INR,2026-08-19T17:44:40.281Z,gw-3MVDXHQ-TXN-3MVDXHQ-001002
TXN-3MVDXHQ-001003,30193.99,INR,2026-08-19T17:44:40.312Z,gw-3MVDXHQ-TXN-3MVDXHQ-001003
TXN-3MVDXHQ-001004,196.63,INR,2026-08-19T17:44:40.459Z,gw-3MVDXHQ-TXN-3MVDXHQ-001004
TXN-3MVDXHQ-001005,5359.44,INR,2026-08-19T17:44:40.564Z,gw-3MVDXHQ-TXN-3MVDXHQ-001005
TXN-3MVDXHQ-001006,17298.56,INR,2026-08-19T17:44:40.659Z,gw-3MVDXHQ-TXN-3MVDXHQ-001006
TXN-3MVDXHQ-001007,48553.11,INR,2026-08-19T17:44:40.718Z,gw-3MVDXHQ-TXN-3MVDXHQ-001007
TXN-3MVDXHQ-001008,15588.90,INR,2026-08-19T17:44:40.846Z,gw-3MVDXHQ-TXN-3MVDXHQ-001008
TXN-3MVDXHQ-001009,32999.78,INR,2026-08-19T17:44:40.960Z,gw-3MVDXHQ-TXN-3MVDXHQ-001009
TXN-3MVDXHQ-001010,14804.01,INR,2026-08-19T17:44:41.070Z,gw-3MVDXHQ-TXN-3MVDXHQ-001010
TXN-3MVDXHQ-001011,15424.14,INR,2026-08-19T17:44:41.198Z,gw-3MVDXHQ-TXN-3MVDXHQ-001011
TXN-3MVDXHQ-001011,15424.14,INR,2026-08-19T17:44:41.198Z,gw-3MVDXHQ-TXN-3MVDXHQ-001011
TXN-3MVDXHQ-001012,4921.00,INR,2026-08-19T17:44:41.284Z,gw-3MVDXHQ-TXN-3MVDXHQ-001012
TXN-3MVDXHQ-001012,4921.00,INR,2026-08-19T17:44:41.284Z,gw-3MVDXHQ-TXN-3MVDXHQ-001012
TXN-3MVDXHQ-001013,22470.69,INR,2026-08-19T17:44:41.311Z,gw-3MVDXHQ-TXN-3MVDXHQ-001013
TXN-3MVDXHQ-001014,1114.51,INR,2026-08-19T17:44:41.429Z,gw-3MVDXHQ-TXN-3MVDXHQ-001014
TXN-3MVDXHQ-001015,35696.72,INR,2026-08-19T17:44:41.599Z,gw-3MVDXHQ-TXN-3MVDXHQ-001015
TXN-3MVDXHQ-001016,11454.87,INR,2026-08-19T17:44:41.654Z,gw-3MVDXHQ-TXN-3MVDXHQ-001016
TXN-3MVDXHQ-001017,22807.30,INR,2026-08-19T17:44:41.736Z,gw-3MVDXHQ-TXN-3MVDXHQ-001017
TXN-3MVDXHQ-001018,32924.65,INR,2026-08-19T17:44:41.825Z,gw-3MVDXHQ-TXN-3MVDXHQ-001018
TXN-3MVDXHQ-001019,16426.33,INR,2026-08-19T17:44:41.996Z,gw-3MVDXHQ-TXN-3MVDXHQ-001019
TXN-3MVDXHQ-001020,7013.91,INR,2026-08-19T17:44:42.013Z,gw-3MVDXHQ-TXN-3MVDXHQ-001020
TXN-3MVDXHQ-001021,32471.71,INR,2026-08-19T17:44:42.171Z,gw-3MVDXHQ-TXN-3MVDXHQ-001021
TXN-3MVDXHQ-001022,6620.85,INR,2026-08-19T17:44:42.286Z,gw-3MVDXHQ-TXN-3MVDXHQ-001022
TXN-3MVDXHQ-001023,48680.42,INR,2026-08-19T17:44:42.313Z,gw-3MVDXHQ-TXN-3MVDXHQ-001023
TXN-3MVDXHQ-001024,8777.34,INR,2026-08-19T17:44:42.424Z,gw-3MVDXHQ-TXN-3MVDXHQ-001024
TXN-3MVDXHQ-001025,19710.19,INR,2026-08-19T17:44:42.568Z,gw-3MVDXHQ-TXN-3MVDXHQ-001025
TXN-3MVDXHQ-001026,34839.06,INR,2026-08-19T17:44:42.605Z,gw-3MVDXHQ-TXN-3MVDXHQ-001026
TXN-3MVDXHQ-001027,16725.80,INR,2026-08-19T17:44:42.718Z,gw-3MVDXHQ-TXN-3MVDXHQ-001027
TXN-3MVDXHQ-001028,14511.15,INR,2026-08-19T17:44:42.870Z,gw-3MVDXHQ-TXN-3MVDXHQ-001028
TXN-3MVDXHQ-001029,37765.31,INR,2026-08-19T17:44:42.965Z,gw-3MVDXHQ-TXN-3MVDXHQ-001029
TXN-3MVDXHQ-001030,19270.11,INR,2026-08-19T17:44:43.010Z,gw-3MVDXHQ-TXN-3MVDXHQ-001030
TXN-3MVDXHQ-001031,25349.54,INR,2026-08-19T17:44:43.187Z,gw-3MVDXHQ-TXN-3MVDXHQ-001031
TXN-3MVDXHQ-001032,49549.54,INR,2026-08-19T17:44:43.298Z,gw-3MVDXHQ-TXN-3MVDXHQ-001032
TXN-3MVDXHQ-001033,48714.02,INR,2026-08-19T17:44:43.360Z,gw-3MVDXHQ-TXN-3MVDXHQ-001033
TXN-3MVDXHQ-001034,22338.53,INR,2026-08-19T17:44:43.461Z,gw-3MVDXHQ-TXN-3MVDXHQ-001034
TXN-3MVDXHQ-001035,23590.63,INR,2026-08-19T17:44:43.523Z,gw-3MVDXHQ-TXN-3MVDXHQ-001035
TXN-3MVDXHQ-001036,656.29,INR,2026-08-19T17:44:43.604Z,gw-3MVDXHQ-TXN-3MVDXHQ-001036
TXN-3MVDXHQ-001037,40493.49,INR,2026-08-19T17:44:43.710Z,gw-3MVDXHQ-TXN-3MVDXHQ-001037
TXN-3MVDXHQ-001038,22529.97,INR,2026-08-19T17:44:43.863Z,gw-3MVDXHQ-TXN-3MVDXHQ-001038
TXN-3MVDXHQ-001039,38498.28,INR,2026-08-19T17:44:43.950Z,gw-3MVDXHQ-TXN-3MVDXHQ-001039
TXN-3MVDXHQ-001040,18275.66,INR,2026-08-19T17:44:44.003Z,gw-3MVDXHQ-TXN-3MVDXHQ-001040
TXN-3MVDXHQ-001041,42296.35,INR,2026-08-19T17:44:44.156Z,gw-3MVDXHQ-TXN-3MVDXHQ-001041
TXN-3MVDXHQ-001042,20566.91,INR,2026-08-19T17:44:44.254Z,gw-3MVDXHQ-TXN-3MVDXHQ-001042
TXN-3MVDXHQ-001043,48979.06,INR,2026-08-19T17:44:44.375Z,gw-3MVDXHQ-TXN-3MVDXHQ-001043
TXN-3MVDXHQ-001044,19814.28,INR,2026-08-19T17:44:44.425Z,gw-3MVDXHQ-TXN-3MVDXHQ-001044
TXN-3MVDXHQ-001045,6965.97,INR,2026-08-19T17:44:44.501Z,gw-3MVDXHQ-TXN-3MVDXHQ-001045
TXN-3MVDXHQ-001046,8320.37,INR,2026-08-19T17:44:44.625Z,gw-3MVDXHQ-TXN-3MVDXHQ-001046
TXN-3MVDXHQ-001047,13027.94,INR,2026-08-19T17:44:44.708Z,gw-3MVDXHQ-TXN-3MVDXHQ-001047
TXN-3MVDXHQ-001048,35537.70,INR,2026-08-19T17:44:44.841Z,gw-3MVDXHQ-TXN-3MVDXHQ-001048
TXN-3MVDXHQ-001049,5847.50,INR,2026-08-19T17:44:44.920Z,gw-3MVDXHQ-TXN-3MVDXHQ-001049
TXN-3MVDXHQ-001050,47272.56,INR,2026-08-19T17:44:45.080Z,gw-3MVDXHQ-TXN-3MVDXHQ-001050
TXN-3MVDXHQ-001051,24856.36,INR,2026-08-19T17:44:45.107Z,gw-3MVDXHQ-TXN-3MVDXHQ-001051
TXN-3MVDXHQ-001052,30063.19,INR,2026-08-19T17:44:45.222Z,gw-3MVDXHQ-TXN-3MVDXHQ-001052
TXN-3MVDXHQ-001053,21772.94,INR,2026-08-19T17:44:45.357Z,gw-3MVDXHQ-TXN-3MVDXHQ-001053
TXN-3MVDXHQ-001054,3699.49,INR,2026-08-19T17:44:45.450Z,gw-3MVDXHQ-TXN-3MVDXHQ-001054
TXN-3MVDXHQ-001055,49881.08,INR,2026-08-19T17:44:45.548Z,gw-3MVDXHQ-TXN-3MVDXHQ-001055
TXN-3MVDXHQ-001056,534.01,INR,2026-08-19T17:44:45.609Z,gw-3MVDXHQ-TXN-3MVDXHQ-001056
TXN-3MVDXHQ-001057,18263.29,INR,2026-08-19T17:44:45.726Z,gw-3MVDXHQ-TXN-3MVDXHQ-001057
TXN-3MVDXHQ-001058,4549.91,INR,2026-08-19T17:44:45.827Z,gw-3MVDXHQ-TXN-3MVDXHQ-001058
TXN-3MVDXHQ-001059,24195.95,INR,2026-08-19T17:44:45.929Z,gw-3MVDXHQ-TXN-3MVDXHQ-001059
TXN-3MVDXHQ-001060,15492.56,INR,2026-08-19T17:44:46.029Z,gw-3MVDXHQ-TXN-3MVDXHQ-001060
TXN-3MVDXHQ-001061,23199.88,INR,2026-08-19T17:44:46.145Z,gw-3MVDXHQ-TXN-3MVDXHQ-001061
TXN-3MVDXHQ-001062,37731.54,INR,2026-08-19T17:44:46.292Z,gw-3MVDXHQ-TXN-3MVDXHQ-001062
TXN-3MVDXHQ-001063,12106.59,INR,2026-08-19T17:44:46.397Z,gw-3MVDXHQ-TXN-3MVDXHQ-001063
TXN-3MVDXHQ-001064,29966.94,INR,2026-08-19T17:44:46.451Z,gw-3MVDXHQ-TXN-3MVDXHQ-001064
TXN-3MVDXHQ-001065,45401.23,INR,2026-08-19T17:44:46.598Z,gw-3MVDXHQ-TXN-3MVDXHQ-001065
TXN-3MVDXHQ-001066,39771.83,INR,2026-08-19T17:44:46.636Z,gw-3MVDXHQ-TXN-3MVDXHQ-001066
TXN-3MVDXHQ-001067,22733.46,INR,2026-08-19T17:44:46.736Z,gw-3MVDXHQ-TXN-3MVDXHQ-001067
TXN-3MVDXHQ-001068,45093.72,INR,2026-08-19T17:44:46.888Z,gw-3MVDXHQ-TXN-3MVDXHQ-001068
TXN-3MVDXHQ-001069,6429.07,INR,2026-08-19T17:44:46.970Z,gw-3MVDXHQ-TXN-3MVDXHQ-001069
TXN-3MVDXHQ-001070,39791.30,INR,2026-08-19T17:44:47.024Z,gw-3MVDXHQ-TXN-3MVDXHQ-001070
TXN-3MVDXHQ-001071,21814.34,INR,2026-08-19T17:44:47.111Z,gw-3MVDXHQ-TXN-3MVDXHQ-001071
TXN-3MVDXHQ-001072,7831.46,INR,2026-08-19T17:44:47.292Z,gw-3MVDXHQ-TXN-3MVDXHQ-001072
TXN-3MVDXHQ-001073,5559.62,INR,2026-08-19T17:44:47.390Z,gw-3MVDXHQ-TXN-3MVDXHQ-001073
TXN-3MVDXHQ-001074,44837.23,INR,2026-08-19T17:44:47.491Z,gw-3MVDXHQ-TXN-3MVDXHQ-001074
TXN-3MVDXHQ-001075,18236.55,INR,2026-08-19T17:44:47.534Z,gw-3MVDXHQ-TXN-3MVDXHQ-001075
TXN-3MVDXHQ-001076,29143.08,INR,2026-08-19T17:44:47.605Z,gw-3MVDXHQ-TXN-3MVDXHQ-001076
TXN-3MVDXHQ-001077,34757.22,INR,2026-08-19T17:44:47.722Z,gw-3MVDXHQ-TXN-3MVDXHQ-001077
TXN-3MVDXHQ-001078,19151.50,INR,2026-08-19T17:44:47.882Z,gw-3MVDXHQ-TXN-3MVDXHQ-001078
TXN-3MVDXHQ-001079,9114.12,INR,2026-08-19T17:44:47.936Z,gw-3MVDXHQ-TXN-3MVDXHQ-001079
TXN-3MVDXHQ-001080,44073.40,INR,2026-08-19T17:44:48.026Z,gw-3MVDXHQ-TXN-3MVDXHQ-001080
TXN-3MVDXHQ-001081,43732.81,INR,2026-08-19T17:44:48.168Z,gw-3MVDXHQ-TXN-3MVDXHQ-001081
TXN-3MVDXHQ-001082,13438.74,INR,2026-08-19T17:44:48.298Z,gw-3MVDXHQ-TXN-3MVDXHQ-001082
TXN-3MVDXHQ-001083,39885.16,INR,2026-08-19T17:44:48.322Z,gw-3MVDXHQ-TXN-3MVDXHQ-001083
TXN-3MVDXHQ-001084,23726.20,INR,2026-08-19T17:44:48.418Z,gw-3MVDXHQ-TXN-3MVDXHQ-001084
TXN-3MVDXHQ-001085,2031.88,INR,2026-08-19T17:44:48.502Z,gw-3MVDXHQ-TXN-3MVDXHQ-001085
TXN-3MVDXHQ-001086,12763.61,INR,2026-08-19T17:44:48.669Z,gw-3MVDXHQ-TXN-3MVDXHQ-001086
TXN-3MVDXHQ-001087,38178.44,INR,2026-08-19T17:44:48.712Z,gw-3MVDXHQ-TXN-3MVDXHQ-001087
TXN-3MVDXHQ-001088,7196.91,INR,2026-08-19T17:44:48.871Z,gw-3MVDXHQ-TXN-3MVDXHQ-001088
TXN-3MVDXHQ-001089,26673.19,INR,2026-08-19T17:44:48.963Z,gw-3MVDXHQ-TXN-3MVDXHQ-001089
TXN-3MVDXHQ-001090,39867.14,INR,2026-08-19T17:44:49.049Z,gw-3MVDXHQ-TXN-3MVDXHQ-001090
TXN-3MVDXHQ-001091,21588.80,INR,2026-08-19T17:44:49.166Z,gw-3MVDXHQ-TXN-3MVDXHQ-001091
TXN-3MVDXHQ-001092,38384.18,INR,2026-08-19T17:44:49.254Z,gw-3MVDXHQ-TXN-3MVDXHQ-001092
TXN-3MVDXHQ-001093,25338.24,INR,2026-08-19T17:44:49.346Z,gw-3MVDXHQ-TXN-3MVDXHQ-001093
TXN-3MVDXHQ-001094,45799.93,INR,2026-08-19T17:44:49.431Z,gw-3MVDXHQ-TXN-3MVDXHQ-001094
TXN-3MVDXHQ-001095,47496.22,INR,2026-08-19T17:44:49.596Z,gw-3MVDXHQ-TXN-3MVDXHQ-001095
TXN-3MVDXHQ-001096,6347.02,INR,2026-08-19T17:44:49.632Z,gw-3MVDXHQ-TXN-3MVDXHQ-001096
TXN-3MVDXHQ-001097,19110.28,INR,2026-08-19T17:44:49.727Z,gw-3MVDXHQ-TXN-3MVDXHQ-001097
TXN-3MVDXHQ-001098,33386.67,INR,2026-08-19T17:44:49.843Z,gw-3MVDXHQ-TXN-3MVDXHQ-001098
TXN-3MVDXHQ-001099,14191.58,INR,2026-08-19T17:44:49.980Z,gw-3MVDXHQ-TXN-3MVDXHQ-001099
TXN-3MVDXHQ-001100,14360.58,INR,2026-08-19T17:44:50.020Z,gw-3MVDXHQ-TXN-3MVDXHQ-001100
TXN-3MVDXHQ-001101,11724.28,INR,2026-08-19T17:44:50.125Z,gw-3MVDXHQ-TXN-3MVDXHQ-001101
TXN-3MVDXHQ-001102,13771.83,INR,2026-08-19T17:44:50.205Z,gw-3MVDXHQ-TXN-3MVDXHQ-001102
TXN-3MVDXHQ-001103,14371.18,INR,2026-08-19T17:44:50.308Z,gw-3MVDXHQ-TXN-3MVDXHQ-001103
TXN-3MVDXHQ-001104,23961.26,INR,2026-08-19T17:44:50.459Z,gw-3MVDXHQ-TXN-3MVDXHQ-001104
TXN-3MVDXHQ-001105,25462.04,INR,2026-08-19T17:44:50.537Z,gw-3MVDXHQ-TXN-3MVDXHQ-001105
TXN-3MVDXHQ-001106,7566.66,INR,2026-08-19T17:44:50.604Z,gw-3MVDXHQ-TXN-3MVDXHQ-001106
TXN-3MVDXHQ-001107,9220.70,INR,2026-08-19T17:44:50.800Z,gw-3MVDXHQ-TXN-3MVDXHQ-001107
TXN-3MVDXHQ-001108,5178.72,INR,2026-08-19T17:44:50.860Z,gw-3MVDXHQ-TXN-3MVDXHQ-001108
TXN-3MVDXHQ-001109,11314.82,INR,2026-08-19T17:44:50.983Z,gw-3MVDXHQ-TXN-3MVDXHQ-001109
TXN-3MVDXHQ-001110,2925.14,INR,2026-08-19T17:44:51.086Z,gw-3MVDXHQ-TXN-3MVDXHQ-001110
TXN-3MVDXHQ-001111,38628.71,INR,2026-08-19T17:44:51.122Z,gw-3MVDXHQ-TXN-3MVDXHQ-001111
TXN-3MVDXHQ-001112,928.30,INR,2026-08-19T17:44:51.284Z,gw-3MVDXHQ-TXN-3MVDXHQ-001112
TXN-3MVDXHQ-001113,4584.06,INR,2026-08-19T17:44:51.359Z,gw-3MVDXHQ-TXN-3MVDXHQ-001113
TXN-3MVDXHQ-001114,32882.26,INR,2026-08-19T17:44:51.447Z,gw-3MVDXHQ-TXN-3MVDXHQ-001114
TXN-3MVDXHQ-001115,38702.76,INR,2026-08-19T17:44:51.536Z,gw-3MVDXHQ-TXN-3MVDXHQ-001115
TXN-3MVDXHQ-001116,47923.24,INR,2026-08-19T17:44:51.626Z,gw-3MVDXHQ-TXN-3MVDXHQ-001116
TXN-3MVDXHQ-001117,31715.22,INR,2026-08-19T17:44:51.761Z,gw-3MVDXHQ-TXN-3MVDXHQ-001117
TXN-3MVDXHQ-001118,23844.97,INR,2026-08-19T17:44:51.804Z,gw-3MVDXHQ-TXN-3MVDXHQ-001118
TXN-3MVDXHQ-001119,10972.70,INR,2026-08-19T17:44:51.933Z,gw-3MVDXHQ-TXN-3MVDXHQ-001119
TXN-3MVDXHQ-001120,39477.80,INR,2026-08-19T17:44:52.095Z,gw-3MVDXHQ-TXN-3MVDXHQ-001120
TXN-3MVDXHQ-001121,31798.37,INR,2026-08-19T17:44:52.154Z,gw-3MVDXHQ-TXN-3MVDXHQ-001121
TXN-3MVDXHQ-001122,42115.19,INR,2026-08-19T17:44:52.289Z,gw-3MVDXHQ-TXN-3MVDXHQ-001122
TXN-3MVDXHQ-001122,42115.19,INR,2026-08-19T17:44:52.289Z,gw-3MVDXHQ-TXN-3MVDXHQ-001122
TXN-3MVDXHQ-001123,12808.04,INR,2026-08-19T17:44:52.354Z,gw-3MVDXHQ-TXN-3MVDXHQ-001123
TXN-3MVDXHQ-001124,25061.41,INR,2026-08-19T17:44:52.446Z,gw-3MVDXHQ-TXN-3MVDXHQ-001124
TXN-3MVDXHQ-001125,27630.82,INR,2026-08-19T17:44:52.565Z,gw-3MVDXHQ-TXN-3MVDXHQ-001125
TXN-3MVDXHQ-001126,46893.59,INR,2026-08-19T17:44:52.678Z,gw-3MVDXHQ-TXN-3MVDXHQ-001126
TXN-3MVDXHQ-001127,1519.51,INR,2026-08-19T17:44:52.719Z,gw-3MVDXHQ-TXN-3MVDXHQ-001127
TXN-3MVDXHQ-001128,12483.49,INR,2026-08-19T17:44:52.863Z,gw-3MVDXHQ-TXN-3MVDXHQ-001128
TXN-3MVDXHQ-001129,2435.57,INR,2026-08-19T17:44:52.903Z,gw-3MVDXHQ-TXN-3MVDXHQ-001129
TXN-3MVDXHQ-001130,26664.73,INR,2026-08-19T17:44:53.077Z,gw-3MVDXHQ-TXN-3MVDXHQ-001130
TXN-3MVDXHQ-001131,8262.35,INR,2026-08-19T17:44:53.114Z,gw-3MVDXHQ-TXN-3MVDXHQ-001131
TXN-3MVDXHQ-001132,33946.09,INR,2026-08-19T17:44:53.206Z,gw-3MVDXHQ-TXN-3MVDXHQ-001132
TXN-3MVDXHQ-001133,13226.86,INR,2026-08-19T17:44:53.394Z,gw-3MVDXHQ-TXN-3MVDXHQ-001133
TXN-3MVDXHQ-001134,11343.42,INR,2026-08-19T17:44:53.459Z,gw-3MVDXHQ-TXN-3MVDXHQ-001134
TXN-3MVDXHQ-001135,18466.76,INR,2026-08-19T17:44:53.564Z,gw-3MVDXHQ-TXN-3MVDXHQ-001135
TXN-3MVDXHQ-001136,46852.12,INR,2026-08-19T17:44:53.651Z,gw-3MVDXHQ-TXN-3MVDXHQ-001136
TXN-3MVDXHQ-001137,37655.68,INR,2026-08-19T17:44:53.766Z,gw-3MVDXHQ-TXN-3MVDXHQ-001137
TXN-3MVDXHQ-001138,18050.56,INR,2026-08-19T17:44:53.872Z,gw-3MVDXHQ-TXN-3MVDXHQ-001138
TXN-3MVDXHQ-001139,1393.82,INR,2026-08-19T17:44:53.992Z,gw-3MVDXHQ-TXN-3MVDXHQ-001139
TXN-3MVDXHQ-001140,3099.17,INR,2026-08-19T17:44:54.018Z,gw-3MVDXHQ-TXN-3MVDXHQ-001140
TXN-3MVDXHQ-001141,15996.85,INR,2026-08-19T17:44:54.129Z,gw-3MVDXHQ-TXN-3MVDXHQ-001141
TXN-3MVDXHQ-001142,29559.69,INR,2026-08-19T17:44:54.209Z,gw-3MVDXHQ-TXN-3MVDXHQ-001142
TXN-3MVDXHQ-001143,13907.31,INR,2026-08-19T17:44:54.391Z,gw-3MVDXHQ-TXN-3MVDXHQ-001143
TXN-3MVDXHQ-001144,24079.93,INR,2026-08-19T17:44:54.485Z,gw-3MVDXHQ-TXN-3MVDXHQ-001144
TXN-3MVDXHQ-001145,42403.58,INR,2026-08-19T17:44:54.592Z,gw-3MVDXHQ-TXN-3MVDXHQ-001145
TXN-3MVDXHQ-001146,41241.21,INR,2026-08-19T17:44:54.639Z,gw-3MVDXHQ-TXN-3MVDXHQ-001146
TXN-3MVDXHQ-001147,34363.84,INR,2026-08-19T17:44:54.752Z,gw-3MVDXHQ-TXN-3MVDXHQ-001147
TXN-3MVDXHQ-001148,266.88,INR,2026-08-19T17:44:54.864Z,gw-3MVDXHQ-TXN-3MVDXHQ-001148
TXN-3MVDXHQ-001149,8525.98,INR,2026-08-19T17:44:54.956Z,gw-3MVDXHQ-TXN-3MVDXHQ-001149
TXN-3MVDXHQ-001150,32153.79,INR,2026-08-19T17:44:55.074Z,gw-3MVDXHQ-TXN-3MVDXHQ-001150
TXN-3MVDXHQ-001151,32318.12,INR,2026-08-19T17:44:55.118Z,gw-3MVDXHQ-TXN-3MVDXHQ-001151
TXN-3MVDXHQ-001152,22741.49,INR,2026-08-19T17:44:55.249Z,gw-3MVDXHQ-TXN-3MVDXHQ-001152
TXN-3MVDXHQ-001153,4098.36,INR,2026-08-19T17:44:55.324Z,gw-3MVDXHQ-TXN-3MVDXHQ-001153
TXN-3MVDXHQ-001154,21349.07,INR,2026-08-19T17:44:55.400Z,gw-3MVDXHQ-TXN-3MVDXHQ-001154
TXN-3MVDXHQ-001155,38504.27,INR,2026-08-19T17:44:55.547Z,gw-3MVDXHQ-TXN-3MVDXHQ-001155
TXN-3MVDXHQ-001156,11416.31,INR,2026-08-19T17:44:55.655Z,gw-3MVDXHQ-TXN-3MVDXHQ-001156
TXN-3MVDXHQ-001157,8712.72,INR,2026-08-19T17:44:55.762Z,gw-3MVDXHQ-TXN-3MVDXHQ-001157
TXN-3MVDXHQ-001158,8401.90,INR,2026-08-19T17:44:55.892Z,gw-3MVDXHQ-TXN-3MVDXHQ-001158
TXN-3MVDXHQ-001159,7518.10,INR,2026-08-19T17:44:55.934Z,gw-3MVDXHQ-TXN-3MVDXHQ-001159
TXN-3MVDXHQ-001160,13243.78,INR,2026-08-19T17:44:56.096Z,gw-3MVDXHQ-TXN-3MVDXHQ-001160
TXN-3MVDXHQ-001161,24826.85,INR,2026-08-19T17:44:56.165Z,gw-3MVDXHQ-TXN-3MVDXHQ-001161
TXN-3MVDXHQ-001162,4531.51,INR,2026-08-19T17:44:56.234Z,gw-3MVDXHQ-TXN-3MVDXHQ-001162
TXN-3MVDXHQ-001163,21590.00,INR,2026-08-19T17:44:56.381Z,gw-3MVDXHQ-TXN-3MVDXHQ-001163
TXN-3MVDXHQ-001164,18776.17,INR,2026-08-19T17:44:56.409Z,gw-3MVDXHQ-TXN-3MVDXHQ-001164
TXN-3MVDXHQ-001165,4287.30,INR,2026-08-19T17:44:56.537Z,gw-3MVDXHQ-TXN-3MVDXHQ-001165
TXN-3MVDXHQ-001166,32284.76,INR,2026-08-19T17:44:56.665Z,gw-3MVDXHQ-TXN-3MVDXHQ-001166
TXN-3MVDXHQ-001167,35639.52,INR,2026-08-19T17:44:56.768Z,gw-3MVDXHQ-TXN-3MVDXHQ-001167
TXN-3MVDXHQ-001168,13016.45,INR,2026-08-19T17:44:56.847Z,gw-3MVDXHQ-TXN-3MVDXHQ-001168
TXN-3MVDXHQ-001169,21519.08,INR,2026-08-19T17:44:56.941Z,gw-3MVDXHQ-TXN-3MVDXHQ-001169
TXN-3MVDXHQ-001170,8370.49,INR,2026-08-19T17:44:57.048Z,gw-3MVDXHQ-TXN-3MVDXHQ-001170
TXN-3MVDXHQ-001171,45550.51,INR,2026-08-19T17:44:57.173Z,gw-3MVDXHQ-TXN-3MVDXHQ-001171
TXN-3MVDXHQ-001172,33667.42,INR,2026-08-19T17:44:57.286Z,gw-3MVDXHQ-TXN-3MVDXHQ-001172
TXN-3MVDXHQ-001173,34668.54,INR,2026-08-19T17:44:57.346Z,gw-3MVDXHQ-TXN-3MVDXHQ-001173
TXN-3MVDXHQ-001174,46074.33,INR,2026-08-19T17:44:57.447Z,gw-3MVDXHQ-TXN-3MVDXHQ-001174
TXN-3MVDXHQ-001175,49082.42,INR,2026-08-19T17:44:57.561Z,gw-3MVDXHQ-TXN-3MVDXHQ-001175
TXN-3MVDXHQ-001176,41102.65,INR,2026-08-19T17:44:57.623Z,gw-3MVDXHQ-TXN-3MVDXHQ-001176
TXN-3MVDXHQ-001177,45858.82,INR,2026-08-19T17:44:57.719Z,gw-3MVDXHQ-TXN-3MVDXHQ-001177
TXN-3MVDXHQ-001178,27171.63,INR,2026-08-19T17:44:57.851Z,gw-3MVDXHQ-TXN-3MVDXHQ-001178
TXN-3MVDXHQ-001179,44377.78,INR,2026-08-19T17:44:57.908Z,gw-3MVDXHQ-TXN-3MVDXHQ-001179
TXN-3MVDXHQ-001180,8139.88,INR,2026-08-19T17:44:58.096Z,gw-3MVDXHQ-TXN-3MVDXHQ-001180
TXN-3MVDXHQ-001181,6178.55,INR,2026-08-19T17:44:58.177Z,gw-3MVDXHQ-TXN-3MVDXHQ-001181
TXN-3MVDXHQ-001182,38711.84,INR,2026-08-19T17:44:58.268Z,gw-3MVDXHQ-TXN-3MVDXHQ-001182
TXN-3MVDXHQ-001182,38711.84,INR,2026-08-19T17:44:58.268Z,gw-3MVDXHQ-TXN-3MVDXHQ-001182
TXN-3MVDXHQ-001183,28459.09,INR,2026-08-19T17:44:58.391Z,gw-3MVDXHQ-TXN-3MVDXHQ-001183
TXN-3MVDXHQ-001184,36639.34,INR,2026-08-19T17:44:58.479Z,gw-3MVDXHQ-TXN-3MVDXHQ-001184
TXN-3MVDXHQ-001185,29540.82,INR,2026-08-19T17:44:58.522Z,gw-3MVDXHQ-TXN-3MVDXHQ-001185
TXN-3MVDXHQ-001186,1870.03,INR,2026-08-19T17:44:58.676Z,gw-3MVDXHQ-TXN-3MVDXHQ-001186
TXN-3MVDXHQ-001187,3882.51,INR,2026-08-19T17:44:58.742Z,gw-3MVDXHQ-TXN-3MVDXHQ-001187
TXN-3MVDXHQ-001188,5997.58,INR,2026-08-19T17:44:58.887Z,gw-3MVDXHQ-TXN-3MVDXHQ-001188
TXN-3MVDXHQ-001189,16853.69,INR,2026-08-19T17:44:58.979Z,gw-3MVDXHQ-TXN-3MVDXHQ-001189
TXN-3MVDXHQ-001190,9461.17,INR,2026-08-19T17:44:59.018Z,gw-3MVDXHQ-TXN-3MVDXHQ-001190
